symbol,date,open,high,low,close,volume,quote_volume
BTCUSDT,2025-03-15,84326.73,84460.0,82409.64,83310.01,3044.822867,254234323.1166105
ETHUSDT,2025-03-16,1895.02,1936.33,1861.3,1919.18,127953.0659,243359936.186038
BTCUSDT,2025-03-16,83310.01,85100.0,82000.0,83510.26,7202.291544,600433658.0742648
BTCUSDT,2025-03-17,83510.26,84732.31,81180.0,81630.02,5871.449351,486877708.8579637
ETHUSDT,2025-03-17,1919.18,1952.08,1872.91,1881.48,77650.2903,148410227.325617
ETHUSDT,2025-03-18,1881.48,2056.25,1874.12,2048.79,160020.4473,316669657.191744
BTCUSDT,2025-03-18,81630.02,84863.87,81273.63,84710.0,5351.979323,444876752.1323075
BTCUSDT,2025-03-19,84710.0,87407.31,83564.45,84692.74,9537.814832,815071044.4612168
ETHUSDT,2025-03-19,2048.79,2069.23,1966.76,1972.63,161572.1989,326258485.222971
BTCUSDT,2025-03-20,84692.74,84895.09,83166.67,83547.01,5358.281577,450587494.5875239
ETHUSDT,2025-03-20,1972.63,1996.25,1937.0,1950.76,84424.1912,165799684.024323
ETHUSDT,2025-03-21,1950.76,2006.21,1946.43,1986.4,41295.4089,81781027.21379
BTCUSDT,2025-03-21,83547.01,84540.54,83379.07,84085.02,2035.058658,171185864.9315251
ETHUSDT,2025-03-22,1986.4,2020.0,1975.38,2007.3,40663.5126,81398809.119192
BTCUSDT,2025-03-22,84085.02,85239.0,83654.23,85184.66,1880.543324,158935109.26974863
ETHUSDT,2025-03-23,2007.3,2103.46,1978.26,2089.38,104219.4419,213688419.18182
BTCUSDT,2025-03-23,85184.66,88748.95,84798.0,88337.65,5974.786445,518800472.91078573
ETHUSDT,2025-03-24,2089.38,2101.1,2037.7,2067.53,88391.6931,182864060.218952
BTCUSDT,2025-03-24,88337.65,88520.01,86306.69,87759.62,6869.487555,600699933.7863356
BTCUSDT,2025-03-25,87759.62,88520.0,86452.84,86742.18,5763.458081,504730383.11689544
ETHUSDT,2025-03-25,2067.53,2083.32,2007.27,2012.6,81045.3869,166358712.205382
BTCUSDT,2025-03-26,86742.18,87738.45,85800.01,86970.85,5601.646022,486774406.7683001
ETHUSDT,2025-03-26,2012.6,2037.19,1982.26,2005.52,81784.4366,164620045.839452
ETHUSDT,2025-03-27,2005.52,2019.69,1866.5,1872.69,201070.6109,386424600.640942
BTCUSDT,2025-03-27,86970.85,87700.0,83973.89,84063.5,6988.290444,599287015.4612924
BTCUSDT,2025-03-28,84063.5,84619.93,82010.0,82406.84,4655.983259,388787528.9508783
ETHUSDT,2025-03-28,1872.69,1913.75,1833.16,1840.08,112431.4503,210143769.87205
ETHUSDT,2025-03-29,1840.08,1849.38,1790.35,1813.79,124817.7685,227324120.897832
BTCUSDT,2025-03-29,82406.84,83542.86,81650.2,82726.07,3635.96893,300961824.83801305
ETHUSDT,2025-03-30,1813.79,1853.68,1768.26,1842.08,202243.8276,366398242.430871
BTCUSDT,2025-03-30,82726.07,83900.0,81285.0,83395.52,7160.078848,589247084.7772722
ETHUSDT,2025-03-31,1842.08,1927.5,1816.45,1918.46,186234.7248,347144506.293593
BTCUSDT,2025-03-31,83395.52,85460.0,82283.98,85252.14,6280.269101,524914344.93848765
BTCUSDT,2025-04-01,85252.14,87295.67,83925.0,86722.12,7234.342553,617905058.8733921
ETHUSDT,2025-04-01,1918.46,1924.12,1851.77,1901.02,152236.3769,287430046.641548
BTCUSDT,2025-04-02,86722.12,88487.29,81246.61,82053.12,14046.083475,1186706560.9875734
ETHUSDT,2025-04-02,1901.02,1955.79,1750.0,1782.0,314058.2551,576906064.211396
BTCUSDT,2025-04-03,82053.12,84696.0,81564.73,82856.01,11309.095227,937556684.4091485
ETHUSDT,2025-04-03,1782.0,1835.5,1759.29,1795.45,226932.0598,406739876.73043
BTCUSDT,2025-04-04,82856.01,84599.99,82403.0,82627.62,5943.148331,497095080.2772536
ETHUSDT,2025-04-04,1795.45,1828.52,1777.24,1782.47,103040.9212,186214895.353629
ETHUSDT,2025-04-05,1782.47,1816.25,1738.0,1759.52,86198.7317,153343771.441002
BTCUSDT,2025-04-05,82627.62,83782.0,82250.0,82561.3,3564.155854,295654803.0412082
ETHUSDT,2025-04-06,1759.52,1760.06,1412.0,1556.27,1078021.8744,1677529051.422376
BTCUSDT,2025-04-06,82561.3,82575.88,74522.27,78469.01,30005.227299,2340467613.3596673
ETHUSDT,2025-04-07,1556.27,1618.18,1518.11,1531.53,390877.056,611468939.337341
BTCUSDT,2025-04-07,78469.01,80840.0,77303.15,78493.84,14700.816609,1163570065.0329134
ETHUSDT,2025-04-08,1531.53,1532.77,1385.38,1484.98,780805.4812,1142048230.374731
BTCUSDT,2025-04-08,78493.84,78515.79,74650.0,77244.33,21543.204592,1653983587.1042035
ETHUSDT,2025-04-09,1484.98,1688.28,1481.86,1495.99,651519.1467,1039152238.545629
BTCUSDT,2025-04-09,77244.33,83598.24,77130.0,78762.58,19870.54885,1615921310.94899
ETHUSDT,2025-04-10,1495.99,1584.42,1473.7,1565.26,369439.993,568650643.667745
BTCUSDT,2025-04-10,78762.58,83297.48,78470.0,82509.6,13459.543292,1088721359.6229556
ETHUSDT,2025-04-11,1565.26,1669.09,1546.39,1656.0,215449.1775,344485636.364537
BTCUSDT,2025-04-11,82509.6,85391.3,82017.71,85006.68,7881.373548,659797417.9953667
BTCUSDT,2025-04-12,85006.68,86090.51,83500.73,83849.7,7293.011854,618106651.062752
ETHUSDT,2025-04-12,1656.0,1662.34,1566.45,1586.79,192846.4535,311730275.915838
BTCUSDT,2025-04-13,83849.7,85790.11,83027.82,84110.49,10171.874293,859144338.7142658
ETHUSDT,2025-04-13,1586.79,1691.18,1562.49,1627.8,462712.6907,753765609.427774
BTCUSDT,2025-04-14,84110.49,86458.38,83866.67,84921.29,8587.979947,731899695.5410106
ETHUSDT,2025-04-14,1627.8,1660.57,1602.0,1620.83,217156.5221,354532274.115346
ETHUSDT,2025-04-15,1620.83,1627.46,1552.71,1590.64,187051.5862,297029038.807383
BTCUSDT,2025-04-15,84921.29,85246.15,83119.68,84839.98,6827.628839,573616117.454037
BTCUSDT,2025-04-16,84839.98,85460.71,83300.0,84524.56,5944.001099,501448772.35264146
ETHUSDT,2025-04-16,1590.64,1612.36,1539.38,1583.25,213783.6474,337655739.797696
BTCUSDT,2025-04-17,84524.56,85443.52,84356.0,84379.43,4666.74746,395812033.72285837
ETHUSDT,2025-04-17,1583.25,1616.16,1573.51,1583.43,102729.9084,163600050.439776
BTCUSDT,2025-04-18,84379.43,85628.61,84294.33,85185.01,3472.298479,295231071.02835757
ETHUSDT,2025-04-18,1583.43,1612.69,1582.13,1606.93,51630.8288,82510164.126258
BTCUSDT,2025-04-19,85185.01,85361.09,83955.0,84352.26,5079.64403,430252495.91837627
ETHUSDT,2025-04-19,1606.93,1631.0,1565.66,1573.92,102725.422,164000163.659744
ETHUSDT,2025-04-20,1573.92,1658.18,1572.0,1623.23,170345.1861,277000168.588406
BTCUSDT,2025-04-20,84352.26,88441.12,84288.89,88037.25,9125.730402,794050368.3796595
BTCUSDT,2025-04-21,88037.25,91420.0,86395.0,90927.59,11192.368035,993317084.3605542
ETHUSDT,2025-04-21,1623.23,1725.0,1540.0,1702.77,379889.3705,615537572.337336
BTCUSDT,2025-04-22,90927.59,94615.25,90630.0,93203.02,15435.135166,1433754936.985859
ETHUSDT,2025-04-22,1702.77,1833.94,1683.48,1794.36,499852.8007,885059228.504517
ETHUSDT,2025-04-23,1794.36,1809.64,1723.64,1764.55,199534.8764,353018693.995488
BTCUSDT,2025-04-23,93203.02,94207.48,91666.67,93217.41,7775.719158,722562439.1789398
ETHUSDT,2025-04-24,1764.55,1827.19,1739.44,1806.36,255228.0045,454291646.028722
BTCUSDT,2025-04-24,93217.41,95739.13,92670.45,95074.17,9977.385259,938031318.2414832
ETHUSDT,2025-04-25,1806.36,1840.49,1780.0,1800.01,155775.777,280584594.214552
BTCUSDT,2025-04-25,95074.17,95541.06,93886.64,94360.16,5089.309989,481845146.39095134
ETHUSDT,2025-04-26,1800.01,1856.67,1782.58,1793.69,127295.3034,230915652.626528
BTCUSDT,2025-04-26,94360.16,95317.75,93622.73,93892.5,3958.56914,373085660.0814502
ETHUSDT,2025-04-27,1793.69,1826.94,1752.77,1763.64,206616.3322,369361564.191906
BTCUSDT,2025-04-27,93892.5,95589.75,92810.83,93839.17,8147.796034,768758894.4456613
ETHUSDT,2025-04-28,1763.64,1841.98,1745.32,1814.83,194924.7725,351475677.714567
BTCUSDT,2025-04-28,93839.17,95459.37,93450.74,94841.43,6114.277059,578903999.626856
ETHUSDT,2025-04-29,1814.83,1831.96,1732.41,1764.54,197125.1719,351518724.541555
BTCUSDT,2025-04-29,94841.43,95430.0,92929.52,94009.16,7997.825518,755690552.9704344
BTCUSDT,2025-04-30,94009.16,97425.76,93535.0,96855.0,7601.706149,725798196.5423867
ETHUSDT,2025-04-30,1764.54,1872.26,1756.24,1853.0,220772.3907,402417608.801015
BTCUSDT,2025-05-01,96855.0,97886.07,96196.44,97328.27,7909.368687,766053331.8005958
ETHUSDT,2025-05-01,1853.0,1870.48,1813.54,1841.25,124051.8386,228272848.499662
BTCUSDT,2025-05-02,97328.27,97764.42,95865.0,96424.3,4893.850939,472987581.7999635
ETHUSDT,2025-05-02,1841.25,1870.0,1818.2,1834.58,83591.5043,153916145.917732
BTCUSDT,2025-05-03,96424.3,96424.31,95239.86,95464.01,3328.370882,319001590.66458553
ETHUSDT,2025-05-03,1834.58,1849.83,1810.0,1831.02,86513.1212,158532359.477484
BTCUSDT,2025-05-04,95464.01,95731.71,93513.51,93770.29,6490.253422,612884876.1934413
ETHUSDT,2025-05-04,1831.02,1842.0,1781.99,1800.81,134037.8748,242364977.877311
ETHUSDT,2025-05-05,1800.81,1832.73,1751.94,1770.36,133797.9713,239700939.934155
BTCUSDT,2025-05-05,93770.29,95178.93,93399.12,94554.17,5805.286774,547476358.7551374
BTCUSDT,2025-05-06,94554.17,97700.0,94218.0,96922.65,8128.670163,782983267.0430475
ETHUSDT,2025-05-06,1770.36,1849.8,1762.6,1817.27,204457.0968,371197656.841448
ETHUSDT,2025-05-07,1817.27,2075.13,1787.05,2051.71,437123.3015,837673134.544236
BTCUSDT,2025-05-07,96922.65,101493.43,95804.0,100754.64,12222.484381,1206348423.39162
BTCUSDT,2025-05-08,100754.64,104350.0,100591.8,102889.74,14909.79495,1532329577.0169873
ETHUSDT,2025-05-08,2051.71,2490.57,2036.84,2301.31,689330.3623,1555346730.260101
ETHUSDT,2025-05-09,2301.31,2447.73,2275.15,2433.79,136583.2934,324470153.065177
BTCUSDT,2025-05-09,102889.74,104080.0,102319.99,103125.58,5239.435941,541240183.3268709
BTCUSDT,2025-05-10,103125.58,104988.06,103003.5,104135.76,7532.908965,783864079.305813
ETHUSDT,2025-05-10,2433.79,2607.24,2429.0,2462.92,196359.3372,493789432.367195
BTCUSDT,2025-05-11,104135.76,105800.0,102405.01,102534.04,11165.539624,1162547866.1534708
ETHUSDT,2025-05-11,2462.92,2623.75,2440.85,2486.88,210585.3466,534081092.232333
ETHUSDT,2025-05-12,2486.88,2573.33,2407.57,2565.92,244049.8904,607985959.580505
BTCUSDT,2025-05-12,102534.04,103944.8,100748.6,103679.43,9916.451243,1018768634.766285
ETHUSDT,2025-05-13,2565.92,2736.9,2559.65,2597.63,333921.0132,881854538.331027
BTCUSDT,2025-05-13,103679.43,104937.6,102867.0,103506.41,8263.16696,857790044.6267505
ETHUSDT,2025-05-14,2597.63,2645.87,2479.24,2563.77,180681.5158,463190288.857822
BTCUSDT,2025-05-14,103506.41,103833.97,101394.16,103230.0,7356.03965,754653166.6550735
ETHUSDT,2025-05-15,2563.77,2648.0,2512.5,2595.23,165168.1847,426149706.340209
BTCUSDT,2025-05-15,103230.0,104433.18,102556.17,104168.0,7172.23875,743569554.1161252
ETHUSDT,2025-05-16,2595.23,2601.9,2447.25,2475.05,163558.8825,410735422.855289
BTCUSDT,2025-05-16,104168.0,104524.19,102610.0,102965.92,4705.345005,486601594.905709
BTCUSDT,2025-05-17,102965.92,105660.0,102782.68,105497.02,4196.234546,436174802.6979835
ETHUSDT,2025-05-17,2475.05,2587.16,2448.74,2578.91,107340.3667,269037438.708705
ETHUSDT,2025-05-18,2578.91,2583.53,2323.17,2466.41,310460.6399,755663168.218169
BTCUSDT,2025-05-18,105497.02,107120.78,102102.75,104772.12,12934.781117,1347157037.0464084
ETHUSDT,2025-05-19,2466.41,2587.73,2450.8,2482.99,242640.0748,611417656.858374
BTCUSDT,2025-05-19,104772.12,106840.47,104174.3,105326.73,9698.592958,1021991594.6550317
BTCUSDT,2025-05-20,105326.73,109445.79,105083.0,108974.0,15318.63497,1640054349.498446
ETHUSDT,2025-05-20,2482.99,2615.23,2444.11,2567.49,249223.268,632627535.080721
BTCUSDT,2025-05-21,108974.0,111850.74,106151.83,111265.41,17062.057059,1870236426.7077672
ETHUSDT,2025-05-21,2567.49,2692.19,2452.81,2664.4,371793.6474,960079387.144995
ETHUSDT,2025-05-22,2664.4,2733.18,2500.0,2568.43,301359.4977,792421037.20724
BTCUSDT,2025-05-22,111265.41,111958.32,107341.11,108937.04,11004.855377,1212425558.176082
BTCUSDT,2025-05-23,108937.04,109803.89,106800.0,108935.62,7456.943916,808517730.851511
ETHUSDT,2025-05-23,2568.43,2586.67,2503.7,2555.51,125365.1284,319744176.395838
ETHUSDT,2025-05-24,2555.51,2566.81,2463.44,2511.09,107781.9779,270238610.486167
BTCUSDT,2025-05-24,108935.62,109200.0,106595.41,106990.01,5768.028841,621418060.5124944
ETHUSDT,2025-05-25,2511.09,2598.18,2496.25,2566.03,105052.5681,268335854.95663
BTCUSDT,2025-05-25,106990.01,110399.54,106662.0,109973.04,6069.513234,662716587.4927617
ETHUSDT,2025-05-26,2566.03,2683.0,2509.0,2667.66,193815.7206,505374895.07979
BTCUSDT,2025-05-26,109973.04,110714.28,107529.48,110129.01,9115.071906,996994874.0033507
ETHUSDT,2025-05-27,2667.66,2711.59,2609.01,2626.82,171501.8738,455542126.173293
BTCUSDT,2025-05-27,110129.01,110469.92,107071.34,107129.2,7608.32744,828798680.2358587
ETHUSDT,2025-05-28,2626.82,2788.01,2612.67,2643.73,254184.5845,686145339.622317
BTCUSDT,2025-05-28,107129.2,108868.02,106472.81,107038.38,9362.739481,1008915533.6099142
ETHUSDT,2025-05-29,2643.73,2673.19,2558.84,2598.2,182881.774,479198399.879216
BTCUSDT,2025-05-29,107038.38,107179.61,104605.26,105529.35,9774.458302,1034253153.5208241
ETHUSDT,2025-05-30,2598.2,2604.34,2476.67,2536.16,168249.9809,425919484.061644
BTCUSDT,2025-05-30,105529.35,105545.52,103087.0,104536.94,6342.637561,660011550.6182448
BTCUSDT,2025-05-31,104536.94,104902.24,103769.79,104698.36,3195.917905,333438608.15245885
ETHUSDT,2025-05-31,2536.16,2549.7,2468.57,2523.76,85487.7421,214753002.417757
ETHUSDT,2025-06-01,2523.76,2556.35,2475.28,2544.77,123570.8456,310888362.718276
BTCUSDT,2025-06-01,104698.36,105928.92,103667.28,104390.01,5628.023294,589742058.9192188
ETHUSDT,2025-06-02,2544.77,2654.6,2524.87,2623.8,164403.3805,427287028.289208
BTCUSDT,2025-06-02,104390.01,106726.56,104001.4,106575.37,5726.624676,604320215.6048042
ETHUSDT,2025-06-03,2623.8,2679.35,2580.22,2667.9,136380.7422,358001985.520701
BTCUSDT,2025-06-03,106575.37,106638.41,104218.47,105306.45,5553.932829,585902942.980045
ETHUSDT,2025-06-04,2667.9,2669.38,2562.86,2589.62,149991.6124,391810088.299403
BTCUSDT,2025-06-04,105306.45,105872.37,103900.86,104535.01,4955.297235,519570711.5712586
ETHUSDT,2025-06-05,2589.62,2591.71,2385.02,2509.83,283113.1798,699551849.660655
BTCUSDT,2025-06-05,104535.01,105295.01,100408.16,105076.89,11426.138407,1174064849.892426
ETHUSDT,2025-06-06,2509.83,2523.94,2457.02,2519.84,89470.6503,222942962.729832
BTCUSDT,2025-06-06,105076.89,105758.39,103913.04,105534.88,4412.465909,462563183.5184168
BTCUSDT,2025-06-07,105534.88,106126.49,104973.01,105955.35,2511.558317,265186477.3102469
ETHUSDT,2025-06-07,2519.84,2544.17,2491.63,2514.8,75384.9174,189580251.711932
BTCUSDT,2025-06-08,105955.35,107972.37,105335.0,107633.51,5409.089005,577293541.5174745
ETHUSDT,2025-06-08,2514.8,2548.22,2478.06,2534.53,142721.8888,359282175.943824
ETHUSDT,2025-06-09,2534.53,2797.6,2534.53,2733.18,327333.0738,881604087.616451
BTCUSDT,2025-06-09,107633.51,110500.0,107623.24,108997.29,7056.355884,770981533.6239436
BTCUSDT,2025-06-10,108997.29,110369.83,108534.56,109737.85,5142.050461,563676094.3454976
ETHUSDT,2025-06-10,2733.18,2878.88,2728.73,2865.0,263368.9977,735198365.259636
ETHUSDT,2025-06-11,2865.0,2875.38,2712.39,2720.14,172728.49336835,480198075.82477903
BTCUSDT,2025-06-11,109737.85,109827.57,106626.67,107048.0,5291.3532783024,572686049.3134179
ETHUSDT,2025-06-12,2720.14,2771.32,2438.03,2551.46,504611.07259373,1286870298.28345
BTCUSDT,2025-06-12,107048.0,108407.02,102680.7,105414.66,7136.3403374021,749312289.9052901
BTCUSDT,2025-06-13,105414.66,106202.92,104652.7,104836.92,2739.8642300724,288562299.46826863
ETHUSDT,2025-06-13,2551.46,2584.99,2505.36,2519.8,159074.84064314,404773194.9747719
BTCUSDT,2025-06-14,104836.92,106107.42,104345.08,105551.18,2092.948086023,220057208.3598168
ETHUSDT,2025-06-14,2519.8,2554.23,2490.0,2541.86,108196.1973845,272928102.66876006
BTCUSDT,2025-06-15,105551.18,107746.03,104501.22,107426.0,3572.711393231,379873015.9347583
ETHUSDT,2025-06-15,2541.86,2656.27,2492.67,2631.39,153996.09890362,397522779.84355
BTCUSDT,2025-06-16,107426.0,108957.2,104145.25,104259.67,5463.9980086316,582823251.1540353
ETHUSDT,2025-06-16,2631.39,2679.64,2483.99,2500.54,242617.78110166,624008027.4817778
ETHUSDT,2025-06-17,2500.54,2547.43,2456.06,2509.11,189733.4044223,475048726.5369962
BTCUSDT,2025-06-17,104259.67,105520.0,103399.96,104800.17,4626.2686144428,483645784.6751633
ETHUSDT,2025-06-18,2509.11,2546.82,2468.2,2493.35,149980.20946684,376641648.7383949
BTCUSDT,2025-06-18,104800.17,105226.06,103518.3,104105.0,3827.3483302234,399826565.7006052
BTCUSDT,2025-06-19,104105.0,106492.46,103900.0,104222.0,3772.8906565468,396716584.87056977
ETHUSDT,2025-06-19,2493.35,2568.57,2485.69,2493.94,137298.01256174,346679247.7468008
BTCUSDT,2025-06-20,104222.0,104265.33,102340.01,103550.39,3166.750859314,327393936.5920595
ETHUSDT,2025-06-20,2493.94,2496.76,2368.07,2424.18,213055.1124549,516552818.74144423
ETHUSDT,2025-06-21,2424.18,2428.4,2155.55,2175.41,385031.48572748,870598212.3940328
BTCUSDT,2025-06-21,103550.39,103613.01,98903.6,98923.0,9188.328188227,928978197.2444643
BTCUSDT,2025-06-22,98923.0,102594.25,98200.0,101438.01,6107.0405931194,614767282.7622142
ETHUSDT,2025-06-22,2175.41,2312.43,2112.25,2248.61,282873.02508052,629929153.1407548
BTCUSDT,2025-06-23,101438.01,106057.36,99654.46,105229.0,8914.5963695864,925851712.9419218
ETHUSDT,2025-06-23,2248.61,2453.8,2188.03,2437.67,380952.14871294,900956300.5597837
ETHUSDT,2025-06-24,2437.67,2481.6,2390.0,2405.81,206546.74731544,503915882.87325567
BTCUSDT,2025-06-24,105229.0,108110.62,105189.0,107017.98,4617.722697292,493142939.5544152
ETHUSDT,2025-06-25,2405.81,2519.9,2401.37,2433.39,139010.0176564,341053602.67641383
BTCUSDT,2025-06-25,107017.98,108228.96,106567.74,107300.0,4537.3020032168,487578488.1697421
BTCUSDT,2025-06-26,107300.0,107983.87,106360.81,107302.88,4087.0335600012,437568669.5620349
ETHUSDT,2025-06-26,2433.39,2463.19,2383.25,2438.14,107217.6725941,260648801.01549128
ETHUSDT,2025-06-27,2438.14,2449.86,2387.94,2435.55,46410.14676502,112227131.35191265
BTCUSDT,2025-06-27,107302.88,107681.14,106443.54,107442.05,2346.1352535152,251360311.8404988
ETHUSDT,2025-06-28,2435.55,2463.48,2424.53,2436.81,45018.65144642,110119138.00643238
BTCUSDT,2025-06-28,107442.05,108480.0,107136.0,107738.29,1961.8515075978,211351350.1622012
ETHUSDT,2025-06-29,2436.81,2524.5,2412.93,2474.99,178216.81533414,440954025.0424119
BTCUSDT,2025-06-29,107738.29,108764.94,106777.0,107593.98,4543.9672185954,489531341.35156024
BTCUSDT,2025-06-30,107593.98,107817.99,105651.18,105960.24,6783.3585485524,724018756.8829253
ETHUSDT,2025-06-30,2474.99,2521.76,2406.28,2423.44,177251.7430298,436335964.3231618
BTCUSDT,2025-07-01,105960.24,108739.85,105121.0,108737.75,7504.1139317716,801356264.0011687
ETHUSDT,2025-07-01,2423.44,2502.0,2374.15,2498.44,194934.01216362,475695791.7398761
BTCUSDT,2025-07-02,108737.75,110509.62,108550.43,109128.01,8876.18390300524,971285561.9748982
ETHUSDT,2025-07-02,2498.44,2634.8,2495.0,2570.07,481246.757771806,1240886747.7071474
BTCUSDT,2025-07-03,109128.01,109993.0,107512.0,107603.01,3044.07489436154,331137563.46367294
ETHUSDT,2025-07-03,2570.07,2603.45,2497.49,2500.68,121636.582713536,310181453.95764256
BTCUSDT,2025-07-04,107603.01,108418.61,107253.11,108052.04,1498.17011022078,161546669.6717691
ETHUSDT,2025-07-04,2500.68,2530.0,2474.69,2507.91,71045.643375216,177673436.7977833
BTCUSDT,2025-07-05,108052.04,109100.0,107814.0,108898.89,1665.60961391904,180626925.15103742
ETHUSDT,2025-07-05,2507.91,2569.91,2488.2,2558.33,68116.821774616,172217042.12167963
BTCUSDT,2025-07-06,108898.89,109693.16,107965.0,108312.29,2884.16232729278,313875082.2057219
ETHUSDT,2025-07-06,2558.33,2605.02,2524.07,2534.51,123695.138689008,317138339.82273835
BTCUSDT,2025-07-07,108312.29,109203.12,107465.06,108271.88,3075.50555959844,332976704.8809132
ETHUSDT,2025-07-07,2534.51,2600.0,2512.85,2564.32,126504.61436896,322463020.9652756
ETHUSDT,2025-07-08,2564.32,2673.46,2559.02,2656.4,179334.770343144,470596049.9547024
BTCUSDT,2025-07-08,108271.88,109733.48,108102.0,109061.69,3938.3715593097,429281866.6693582
BTCUSDT,2025-07-09,109061.69,111975.0,109026.18,111398.52,8440.31100720984,936237082.5126259
ETHUSDT,2025-07-09,2656.4,2822.25,2652.25,2769.99,227100.07542479,626989719.6197363
BTCUSDT,2025-07-10,111398.52,118823.53,111330.1,116876.47,16879.362043243895,1955586491.0688975
ETHUSDT,2025-07-10,2769.99,3039.14,2769.5,2951.5,402290.6915479,1182318301.3973796
ETHUSDT,2025-07-11,2951.5,3009.65,2904.26,2915.92,143053.00731451,423347915.5539379
BTCUSDT,2025-07-11,116876.47,118182.5,116613.0,117105.02,4853.613650899412,570455920.6947119
BTCUSDT,2025-07-12,117105.02,119345.24,117000.0,118667.0,2987.745476519522,353384858.0211636
ETHUSDT,2025-07-12,2915.92,3020.0,2910.64,2992.47,63445.97882085,188373680.3293779
BTCUSDT,2025-07-13,118667.0,123214.52,118232.47,119871.97,13132.506297672056,1590650761.7854195
ETHUSDT,2025-07-13,2992.47,3081.87,2941.0,3012.48,204296.16292195,618176451.742419
ETHUSDT,2025-07-14,3012.48,3066.78,2933.0,3040.1,205905.04515218,616554989.2337115
BTCUSDT,2025-07-14,119871.97,120526.35,115776.28,116391.01,15333.129300719333,1805401338.4232523
ETHUSDT,2025-07-15,3040.1,3264.71,3029.5,3243.84,255646.33521122,803346525.9834845
BTCUSDT,2025-07-15,116391.01,119786.67,116000.0,119104.48,9090.531481914373,1071462709.0820216
ETHUSDT,2025-07-16,3243.84,3481.3,3234.23,3419.61,395640.61233198,1337521242.1789043
BTCUSDT,2025-07-16,119104.48,120071.42,117450.01,118859.46,7720.965003326974,915930768.3302994
BTCUSDT,2025-07-17,118859.46,120933.22,117297.58,117872.69,14614.26893788613,1743532379.9597924
ETHUSDT,2025-07-17,3419.61,3673.13,3365.54,3562.97,447830.33116392,1592803052.9419703
BTCUSDT,2025-07-18,117872.69,118481.5,116833.0,118059.0,7085.931209905436,834268701.296909
ETHUSDT,2025-07-18,3562.97,3624.13,3477.05,3552.34,220219.75013688,783190212.0346413
BTCUSDT,2025-07-19,118059.0,118802.92,117289.0,118683.01,4981.394105205232,588064560.0223368
ETHUSDT,2025-07-19,3552.34,3789.96,3533.1,3786.07,286121.77024357,1051648570.9927943
BTCUSDT,2025-07-20,118683.01,119663.9,116478.79,118328.36,9312.603468844054,1100936312.841845
ETHUSDT,2025-07-20,3786.07,3857.87,3682.54,3810.0,360957.64462706,1362473866.0181313
BTCUSDT,2025-07-21,118328.36,119584.58,116130.0,118918.27,13541.868660887338,1594899938.3852413
ETHUSDT,2025-07-21,3810.0,3817.39,3616.57,3717.18,408902.88036428,1517979738.311179
BTCUSDT,2025-07-22,118918.27,120224.83,117299.02,118568.19,11106.42294565916,1319172642.9074857
ETHUSDT,2025-07-22,3717.18,3765.04,3579.07,3644.49,331919.34810365,1221164729.180821
BTCUSDT,2025-07-23,118568.19,119465.51,117110.0,119080.25,13037.351816972365,1542435562.890992
ETHUSDT,2025-07-23,3644.49,3771.58,3506.08,3730.01,375248.57071666,1355720457.6876054
BTCUSDT,2025-07-24,119080.25,119399.99,114727.69,115707.12,22687.571685418763,2638289145.924502
ETHUSDT,2025-07-24,3730.01,3753.0,3574.29,3634.16,384838.65701459,1413765247.8386388
BTCUSDT,2025-07-25,115707.12,118199.95,115436.0,118103.78,7174.944620868086,840150365.3985832
ETHUSDT,2025-07-25,3634.16,3783.71,3617.07,3735.68,165174.1508911,614443253.4036808
BTCUSDT,2025-07-26,118103.78,118596.05,117819.0,118594.23,4516.456707011838,533643305.9158136
ETHUSDT,2025-07-26,3735.68,3841.28,3710.0,3819.16,155356.39324821,587459079.2250972
ETHUSDT,2025-07-27,3819.16,3940.88,3773.0,3808.21,270244.91140561,1042636912.3465549
BTCUSDT,2025-07-27,118594.23,119794.92,117906.0,118174.74,10264.373510558578,1220973904.6547194
ETHUSDT,2025-07-28,3808.21,3885.35,3732.46,3760.73,245107.26352429,932347338.4169095
BTCUSDT,2025-07-28,118174.74,119280.0,117279.63,117395.0,12063.580332485526,1426514237.2147324
ETHUSDT,2025-07-29,3760.73,3834.34,3716.0,3797.65,210760.97335857,796915484.4406003
BTCUSDT,2025-07-29,117395.0,118782.52,117000.0,117997.29,10799.464376378579,1272166089.2156787
ETHUSDT,2025-07-30,3797.65,3877.33,3679.06,3788.66,230829.10728513,876594080.1220189
BTCUSDT,2025-07-30,117997.29,118911.19,115794.25,118306.62,11407.045186601486,1342857968.4991164
ETHUSDT,2025-07-31,3788.66,3819.14,3563.76,3616.34,348451.43691063,1281223122.8901677
BTCUSDT,2025-07-31,118306.62,118884.33,113968.6,115371.14,21440.113217206283,2481578679.961227
ETHUSDT,2025-08-01,3616.34,3634.39,3431.42,3459.11,283876.19940514,997824912.1699516
BTCUSDT,2025-08-01,115371.14,115710.0,112751.35,112860.58,9667.405644733995,1100419162.4127455
ETHUSDT,2025-08-02,3459.11,3516.15,3354.1,3476.04,231541.32756604,794944430.5335519
BTCUSDT,2025-08-02,112860.58,114260.0,111914.0,113961.84,6350.512888796444,717523782.8713335
BTCUSDT,2025-08-03,113961.84,115476.06,113778.98,114824.0,6958.369901808366,797516806.7528471
ETHUSDT,2025-08-03,3476.04,3665.5,3467.41,3648.37,200392.28643423,711999131.4511744
