market,date,trade_price,acc_trade_volume_24h,acc_trade_price_24h,opening_price,high_price,low_price
KRW-ETH,2025-02-26,3408000.0,54240.03720454,188695471019.2365,3643000.0,3647000.0,3310000.0
KRW-BTC,2025-02-27,124331000.0,3832.78298284,477534913336.8573,122775000.0,127493000.0,121500000.0
KRW-ETH,2025-02-27,3384000.0,50712.57835669,172327717698.033,3409000.0,3487000.0,3291000.0
KRW-BTC,2025-02-28,124499000.0,8051.74155398,968879646102.7946,124404000.0,125411000.0,116504000.0
KRW-ETH,2025-02-28,3301000.0,99995.73247429,320901646874.37177,3385000.0,3395000.0,3102000.0
KRW-BTC,2025-03-01,128320000.0,3200.77768269,405122480757.34283,124499000.0,128980000.0,123342000.0
KRW-ETH,2025-03-01,3302000.0,38713.41266559,127471382622.44502,3301000.0,3392000.0,3191000.0
KRW-ETH,2025-03-02,3803000.0,143493.60113926,512103824018.0113,3303000.0,3836000.0,3251000.0
KRW-BTC,2025-03-02,142500000.0,8085.80440191,1097856410249.4774,128320000.0,143708000.0,126464000.0
KRW-BTC,2025-03-03,130094000.0,7256.17361103,988616089518.9266,142500000.0,142950000.0,128097000.0
KRW-ETH,2025-03-03,3242000.0,103237.41486759,361002321385.0225,3803000.0,3816000.0,3164000.0
KRW-BTC,2025-03-04,130430000.0,5728.37012415,729446575223.0525,130110000.0,133790000.0,123473000.0
KRW-ETH,2025-03-04,3244000.0,80459.11167763,254275094569.4006,3243000.0,3336000.0,3028000.0
KRW-BTC,2025-03-05,134990000.0,3700.44052536,492738769781.0586,130368000.0,136459000.0,128980000.0
KRW-ETH,2025-03-05,3340000.0,44872.78394999,148379019746.79434,3247000.0,3404000.0,3215000.0
KRW-BTC,2025-03-06,133870000.0,3705.98906398,500390787421.6079,134990000.0,138321000.0,131220000.0
KRW-ETH,2025-03-06,3278000.0,44271.36978156,148998006893.01584,3340000.0,3452000.0,3253000.0
KRW-BTC,2025-03-07,129522000.0,5361.61739526,702238896953.9413,133858000.0,135900000.0,127470000.0
KRW-ETH,2025-03-07,3196000.0,51557.59294533,166847962388.97842,3278000.0,3350000.0,3154000.0
KRW-BTC,2025-03-08,128531000.0,1365.92299763,175525366223.97842,129522000.0,129998000.0,127390000.0
KRW-ETH,2025-03-08,3286000.0,32841.34340225,106246919288.24239,3197000.0,3330000.0,3150000.0
KRW-BTC,2025-03-09,121111000.0,3764.54374771,467216706244.6403,128579000.0,128950000.0,119864000.0
KRW-ETH,2025-03-09,3031000.0,49719.64162942,154520410257.12668,3283000.0,3296000.0,2985000.0
KRW-BTC,2025-03-10,117477000.0,6052.61966672,729786095202.093,121039000.0,124910000.0,116355000.0
KRW-ETH,2025-03-10,2791000.0,95529.40093701,282365124723.3145,3031000.0,3199000.0,2725000.0
KRW-ETH,2025-03-11,2855000.0,97082.41937325,272142292939.06244,2791000.0,2910000.0,2635000.0
KRW-BTC,2025-03-11,123232000.0,5825.71269624,695250204116.9115,117495000.0,123918000.0,114763000.0
KRW-BTC,2025-03-12,123871000.0,3356.8139394,412486565474.72766,123232000.0,125300000.0,120153000.0
KRW-ETH,2025-03-12,2825000.0,79771.40243888,224914075924.34213,2855000.0,2901000.0,2732000.0
KRW-BTC,2025-03-13,120216000.0,2477.67851474,301868952617.4306,123871000.0,124600000.0,119000000.0
KRW-ETH,2025-03-13,2762000.0,44754.0062395,124514257273.70267,2825000.0,2847000.0,2710000.0
KRW-ETH,2025-03-14,2820000.0,28614.93592062,80496534833.05753,2765000.0,2866000.0,2756000.0
KRW-BTC,2025-03-14,123878000.0,2090.05272344,256950057720.36322,120216000.0,125500000.0,119737000.0
KRW-ETH,2025-03-15,2848000.0,19018.34323669,53972652968.754,2820000.0,2882000.0,2808000.0
KRW-BTC,2025-03-15,124000000.0,963.95031949,119621419740.44946,123855000.0,124896000.0,123200000.0
KRW-ETH,2025-03-16,2781000.0,25573.30770589,71470396737.89317,2848000.0,2855000.0,2746000.0
KRW-BTC,2025-03-16,121749000.0,1606.15777572,197072131991.7504,124013000.0,125000000.0,121020000.0
KRW-BTC,2025-03-17,122801000.0,1168.99746106,143050642246.387,121720000.0,123660000.0,121260000.0
KRW-ETH,2025-03-17,2818000.0,19551.12722675,54779985935.46289,2781000.0,2848000.0,2761000.0
KRW-BTC,2025-03-18,121272000.0,1657.37070706,200542811765.95224,122801000.0,122888000.0,119550000.0
KRW-ETH,2025-03-18,2831000.0,19218.54762982,53624023131.69182,2817000.0,2838000.0,2758000.0
KRW-BTC,2025-03-19,127194000.0,2393.84968552,296714999044.14703,121272000.0,127625000.0,120939000.0
KRW-ETH,2025-03-19,3013000.0,50073.76889593,147584840719.88608,2830000.0,3039000.0,2820000.0
KRW-ETH,2025-03-20,2926000.0,29318.59259867,86391279194.35132,3013000.0,3037000.0,2887000.0
KRW-BTC,2025-03-20,124297000.0,2192.80252221,276279642389.33716,127194000.0,128495000.0,123910000.0
KRW-ETH,2025-03-21,2910000.0,17908.661867,52080846421.33509,2926000.0,2944000.0,2858000.0
KRW-BTC,2025-03-21,124500000.0,1077.29288816,133897078603.41748,124329000.0,125138000.0,123228000.0
KRW-BTC,2025-03-22,124150000.0,475.0285525,59088530407.14261,124500000.0,124890000.0,124000000.0
KRW-ETH,2025-03-22,2930000.0,11015.69978666,32338364332.59825,2910000.0,2963000.0,2907000.0
KRW-ETH,2025-03-23,2960000.0,12943.09164222,38325712709.06938,2930000.0,2990000.0,2926000.0
KRW-BTC,2025-03-23,126937000.0,799.40587556,100275702981.50278,124150000.0,126938000.0,124026000.0
KRW-ETH,2025-03-24,3067000.0,28645.97307649,87138398116.01344,2957000.0,3103000.0,2924000.0
KRW-BTC,2025-03-24,128890000.0,2523.90072772,325081939826.5001,126912000.0,130989000.0,126196000.0
KRW-BTC,2025-03-25,128823000.0,1539.02381677,198216515512.68497,128890000.0,130000000.0,127502000.0
KRW-ETH,2025-03-25,3044000.0,22033.217464,67189222246.17766,3064000.0,3094000.0,3010000.0
KRW-BTC,2025-03-26,128556000.0,1340.28242464,172782874284.00537,128822000.0,130207000.0,127200000.0
KRW-ETH,2025-03-26,2972000.0,27718.32732569,83447817196.75288,3044000.0,3061000.0,2938000.0
KRW-BTC,2025-03-27,128701000.0,1081.83540099,139090144790.86603,128556000.0,129566000.0,127000000.0
KRW-ETH,2025-03-27,2958000.0,17949.09388996,53457326026.39626,2972000.0,3007000.0,2942000.0
KRW-BTC,2025-03-28,125800000.0,1668.55336482,211038352071.8137,128701000.0,129026000.0,124610000.0
KRW-ETH,2025-03-28,2828000.0,39476.7855392,112302474052.68025,2960000.0,2974000.0,2777000.0
KRW-BTC,2025-03-29,123378000.0,1266.89857377,156638464258.42752,125800000.0,126100000.0,122007000.0
KRW-ETH,2025-03-29,2729000.0,27360.68470704,75648369610.01062,2829000.0,2849000.0,2691000.0
KRW-BTC,2025-03-30,123046000.0,831.87817259,102994016812.30443,123274000.0,124890000.0,122218000.0
KRW-ETH,2025-03-30,2702000.0,23100.41148998,62791141026.99932,2729000.0,2763000.0,2655000.0
KRW-ETH,2025-03-31,2721000.0,28030.57486973,75626763890.1628,2703000.0,2762000.0,2652000.0
KRW-BTC,2025-03-31,123209000.0,1473.25060899,180622318913.10355,123046000.0,124895000.0,121263000.0
KRW-ETH,2025-04-01,2829000.0,24826.98269964,69185093852.50142,2721000.0,2857000.0,2707000.0
KRW-BTC,2025-04-01,126632000.0,1593.20054893,198979645105.30093,123209000.0,126964000.0,122800000.0
KRW-BTC,2025-04-02,122798000.0,2784.56638855,351197132038.0183,126632000.0,130342000.0,122500000.0
KRW-ETH,2025-04-02,2670000.0,37700.44866082,104103045316.00316,2829000.0,2885000.0,2653000.0
KRW-ETH,2025-04-03,2693000.0,30868.97206949,82317904423.20148,2672000.0,2738000.0,2609000.0
KRW-BTC,2025-04-03,123244000.0,1841.85772528,226249003419.5948,122794000.0,124785000.0,121002000.0
KRW-ETH,2025-04-04,2670000.0,40892.52621536,108699757300.69418,2694000.0,2705000.0,2607000.0
KRW-BTC,2025-04-04,123409000.0,2378.02197014,291981805621.7575,123244000.0,124650000.0,121100000.0
KRW-ETH,2025-04-05,2665000.0,13232.8408925,35233028840.63903,2670000.0,2689000.0,2616000.0
KRW-BTC,2025-04-05,123300000.0,653.88577832,80467825334.7389,123409000.0,123988000.0,122033000.0
KRW-BTC,2025-04-06,117517000.0,2876.21789292,342436915338.53656,123255000.0,123500000.0,115542000.0
KRW-ETH,2025-04-06,2368000.0,75605.69433852,186402038052.6523,2666000.0,2682000.0,2312000.0
KRW-ETH,2025-04-07,2315000.0,123935.53082182,283573161076.33026,2368000.0,2444000.0,2151000.0
KRW-BTC,2025-04-07,118061000.0,6795.16440668,787416910806.2665,117517000.0,121149000.0,111659000.0
KRW-ETH,2025-04-08,2210000.0,53874.12067469,123571649276.47697,2318000.0,2410000.0,2174000.0
KRW-BTC,2025-04-08,114489000.0,2452.43172456,288474058330.89233,118062000.0,120239000.0,114360000.0
KRW-BTC,2025-04-09,121339000.0,4922.18166707,578964547962.2336,114497000.0,123168000.0,112549000.0
KRW-ETH,2025-04-09,2454000.0,161682.41178082,364693679098.3884,2210000.0,2485000.0,2096000.0
KRW-BTC,2025-04-10,117936000.0,2240.96736559,268615390420.9693,121339000.0,122300000.0,116687000.0
KRW-ETH,2025-04-10,2257000.0,88093.25489361,204186774759.46115,2454000.0,2455000.0,2193000.0
KRW-BTC,2025-04-11,121450000.0,2056.67944403,247198929654.3026,117929000.0,122333000.0,116910000.0
KRW-ETH,2025-04-11,2282000.0,48600.18799062,110906699216.36078,2257000.0,2320000.0,2227000.0
KRW-BTC,2025-04-12,123551000.0,1377.88110286,168665534905.69553,121450000.0,123973000.0,120616000.0
KRW-ETH,2025-04-12,2381000.0,44374.4574551,104005977304.14624,2282000.0,2417000.0,2257000.0
KRW-BTC,2025-04-13,121577000.0,1556.51751213,190877001530.65314,123577000.0,124520000.0,120859000.0
KRW-ETH,2025-04-13,2320000.0,44168.40871491,102986169344.87846,2380000.0,2390000.0,2280000.0
KRW-ETH,2025-04-14,2356000.0,46078.19911727,109882324863.87456,2320000.0,2449000.0,2316000.0
KRW-BTC,2025-04-14,122694000.0,1626.21508492,199788164639.49884,121577000.0,124000000.0,121504000.0
KRW-BTC,2025-04-15,122158000.0,1625.93306976,201123006463.96085,122694000.0,125120000.0,122116000.0
KRW-ETH,2025-04-15,2322000.0,34743.00526244,81951422383.64665,2355000.0,2405000.0,2317000.0
KRW-BTC,2025-04-16,121850000.0,1435.20417425,175232747969.8832,122154000.0,123570000.0,121200000.0
KRW-ETH,2025-04-16,2288000.0,39803.18898401,91442020842.92511,2325000.0,2338000.0,2240000.0
KRW-BTC,2025-04-17,122700000.0,820.08150318,100294194926.64793,121850000.0,123220000.0,121502000.0
KRW-ETH,2025-04-17,2287000.0,19143.96798645,44065543071.48066,2290000.0,2335000.0,2268000.0
KRW-ETH,2025-04-18,2301000.0,12865.17393557,29538006140.51802,2288000.0,2316000.0,2280000.0
KRW-BTC,2025-04-18,122288000.0,446.71287534,54743954879.47799,122669000.0,122916000.0,122255000.0
KRW-BTC,2025-04-19,122720000.0,584.96011123,71919184563.51819,122288000.0,123500000.0,122110000.0
KRW-ETH,2025-04-19,2327000.0,16901.43526424,39168575291.82643,2302000.0,2355000.0,2297000.0
KRW-ETH,2025-04-20,2288000.0,18319.91245859,42079209882.77743,2325000.0,2339000.0,2269000.0
KRW-BTC,2025-04-20,122746000.0,831.06705878,101703214849.05913,122720000.0,123135000.0,121571000.0
KRW-ETH,2025-04-21,2278000.0,42931.79931453,99428049104.07732,2289000.0,2374000.0,2251000.0
KRW-BTC,2025-04-21,126237000.0,2188.96911603,274106933706.79504,122746000.0,126660000.0,122690000.0
KRW-ETH,2025-04-22,2515000.0,82581.90579624,196304943657.72385,2278000.0,2539000.0,2226000.0
KRW-BTC,2025-04-22,133855000.0,3287.24812644,426386236847.1154,126200000.0,134397000.0,125550000.0
KRW-ETH,2025-04-23,2575000.0,79026.39087701,202775243274.6763,2515000.0,2625000.0,2498000.0
KRW-BTC,2025-04-23,134373000.0,2740.94476695,366667729324.2744,133856000.0,135413000.0,131570000.0
KRW-ETH,2025-04-24,2539000.0,41740.02501896,105691000426.57283,2576000.0,2582000.0,2480000.0
KRW-BTC,2025-04-24,134650000.0,1606.11330416,214317334743.5855,134373000.0,134710000.0,132028000.0
KRW-ETH,2025-04-25,2577000.0,44412.45139652,114089194997.28442,2539000.0,2635000.0,2509000.0
KRW-BTC,2025-04-25,136416000.0,1994.62622378,271136013021.35034,134641000.0,137869000.0,133857000.0
KRW-ETH,2025-04-26,2627000.0,31039.11298091,80728181520.53503,2577000.0,2647000.0,2566000.0
KRW-BTC,2025-04-26,136499000.0,908.87004783,123800698528.76909,136557000.0,137140000.0,135300000.0
KRW-BTC,2025-04-27,135150000.0,827.17040513,112522914439.12071,136525000.0,137400000.0,135150000.0
KRW-ETH,2025-04-27,2582000.0,26831.13939611,70206742989.41081,2626000.0,2679000.0,2575000.0
KRW-BTC,2025-04-28,136816000.0,1697.1570741,230817894846.3705,135160000.0,137558000.0,133720000.0
KRW-ETH,2025-04-28,2591000.0,38027.2974503,98105152302.34724,2581000.0,2631000.0,2521000.0
KRW-BTC,2025-04-29,136310000.0,1253.55021462,171355138503.3174,136820000.0,137498000.0,135700000.0
KRW-ETH,2025-04-29,2600000.0,30596.56329699,79973864209.22676,2592000.0,2657000.0,2575000.0
KRW-BTC,2025-04-30,136050000.0,1221.71840726,165972157939.22498,136310000.0,136873000.0,134138000.0
KRW-ETH,2025-04-30,2590000.0,28417.05014029,72884867977.74037,2600000.0,2615000.0,2505000.0
KRW-BTC,2025-05-01,139145000.0,1709.97264494,236629055960.21805,136148000.0,140037000.0,136002000.0
KRW-ETH,2025-05-01,2651000.0,31699.34592199,83887720510.12253,2590000.0,2692000.0,2587000.0
KRW-ETH,2025-05-02,2635000.0,27938.03351499,73562530158.27563,2650000.0,2678000.0,2595000.0
KRW-BTC,2025-05-02,138636000.0,1368.47182698,190226950549.3558,139145000.0,140516000.0,137799000.0
KRW-BTC,2025-05-03,137560000.0,624.59800168,86048039262.41418,138640000.0,138750000.0,137153000.0
KRW-ETH,2025-05-03,2629000.0,13627.21153253,35723540125.15973,2635000.0,2651000.0,2599000.0
KRW-BTC,2025-05-04,135652000.0,677.57783034,92819605415.80167,137598000.0,138082000.0,135582000.0
KRW-ETH,2025-05-04,2601000.0,14900.7009202,39159119949.41599,2630000.0,2653000.0,2594000.0
KRW-ETH,2025-05-05,2593000.0,25387.90084827,65388439493.95391,2602000.0,2613000.0,2546000.0
KRW-BTC,2025-05-05,134890000.0,1381.52834207,185565836745.54684,135677000.0,136392000.0,132900000.0
KRW-ETH,2025-05-06,2581000.0,24819.73325829,63152264924.23317,2591000.0,2599000.0,2496000.0
KRW-BTC,2025-05-06,137400000.0,1153.00089047,155575215463.68115,134890000.0,137800000.0,133061000.0
KRW-ETH,2025-05-07,2573000.0,23970.61044751,62025346716.97341,2582000.0,2620000.0,2541000.0
KRW-BTC,2025-05-07,137660000.0,1302.40326345,178936860435.0718,137351000.0,138282000.0,136050000.0
KRW-ETH,2025-05-08,3097000.0,98048.9452723,279374045036.1538,2573000.0,3112000.0,2565000.0
KRW-BTC,2025-05-08,144780000.0,3154.90070587,445620019181.009,137680000.0,145000000.0,137402000.0
KRW-ETH,2025-05-09,3273000.0,175356.79697053,571388520290.4143,3097000.0,3483000.0,3051000.0
KRW-BTC,2025-05-09,143720000.0,2080.11567877,300604179418.1245,144688000.0,146200000.0,143500000.0
KRW-ETH,2025-05-10,3577000.0,100113.51302626,339721021849.4617,3274000.0,3596000.0,3241000.0
KRW-BTC,2025-05-10,144964000.0,1243.871982,179600351414.76984,143726000.0,145315000.0,143500000.0
KRW-ETH,2025-05-11,3517000.0,71358.23985657,250215338353.01276,3577000.0,3600000.0,3419000.0
KRW-BTC,2025-05-11,145510000.0,1407.7751321,204503602863.27615,144982000.0,146495000.0,144037000.0
KRW-BTC,2025-05-12,144875000.0,2643.29601827,384709627704.4513,145510000.0,147300000.0,142532000.0
KRW-ETH,2025-05-12,3517000.0,95407.46932095,338683283073.40765,3518000.0,3659000.0,3400000.0
KRW-BTC,2025-05-13,145880000.0,1592.07970472,231500011356.93103,144875000.0,146644000.0,143500000.0
KRW-ETH,2025-05-13,3750000.0,88179.5535739,318911602630.34625,3517000.0,3819000.0,3409000.0
KRW-ETH,2025-05-14,3674000.0,79814.4379215,296185488019.18787,3750000.0,3825000.0,3601000.0
KRW-BTC,2025-05-14,145718000.0,1166.66900037,169844494205.07053,145965000.0,146430000.0,144249000.0
KRW-ETH,2025-05-15,3587000.0,62486.83982119,225484095926.7929,3673000.0,3727000.0,3519000.0
KRW-BTC,2025-05-15,146026000.0,1769.20196941,256644704012.70148,145793000.0,146639000.0,143634000.0
KRW-ETH,2025-05-16,3594000.0,47530.09759806,173446451780.7842,3588000.0,3726000.0,3564000.0
KRW-BTC,2025-05-16,146465000.0,1276.22182233,186864020488.8946,146030000.0,147117000.0,145570000.0
KRW-ETH,2025-05-17,3521000.0,37608.41814803,132555947847.55862,3595000.0,3598000.0,3483000.0
KRW-BTC,2025-05-17,146555000.0,861.64733995,126121874218.33208,146465000.0,146828000.0,145770000.0
KRW-BTC,2025-05-18,150458000.0,1866.44894706,277157288271.40625,146580000.0,150600000.0,146555000.0
KRW-ETH,2025-05-18,3529000.0,71157.97452855,249393492565.38538,3521000.0,3654000.0,3362000.0
KRW-BTC,2025-05-19,148699000.0,2401.08645573,354455857435.6369,150296000.0,151199000.0,145500000.0
KRW-ETH,2025-05-19,3558000.0,71118.27245687,245793276018.72266,3529000.0,3594000.0,3348000.0
KRW-BTC,2025-05-20,150424000.0,1919.88762969,286919449540.4765,148700000.0,150990000.0,147743000.0
KRW-ETH,2025-05-20,3558000.0,53754.6372125,191456293875.12015,3558000.0,3642000.0,3463000.0
KRW-BTC,2025-05-21,152356000.0,3078.69314991,464255347702.5485,150424000.0,153301000.0,148810000.0
KRW-ETH,2025-05-21,3549000.0,80269.26115218,285567652992.9593,3558000.0,3660000.0,3440000.0
KRW-ETH,2025-05-22,3693000.0,83489.64128097,305651226922.77997,3550000.0,3738000.0,3541000.0
KRW-BTC,2025-05-22,154861000.0,2781.67594178,428642979380.35846,152356000.0,155323000.0,152070000.0
KRW-ETH,2025-05-23,3536000.0,105682.44742343,383553134730.9678,3695000.0,3776000.0,3500000.0
KRW-BTC,2025-05-23,149878000.0,3245.40940679,493986376322.7763,154861000.0,155169000.0,149258000.0
KRW-ETH,2025-05-24,3540000.0,26620.68492953,94609008821.94072,3536000.0,3589000.0,3518000.0
KRW-BTC,2025-05-24,150660000.0,1063.00688169,160626638206.7191,149962000.0,152700000.0,149422000.0
KRW-ETH,2025-05-25,3558000.0,29647.76264445,104099617771.82404,3540000.0,3574000.0,3461000.0
KRW-BTC,2025-05-25,152133000.0,975.54766995,147247390195.17743,150680000.0,152946000.0,149916000.0
KRW-BTC,2025-05-26,152195000.0,987.97582253,150415154588.6237,152133000.0,153000000.0,151509000.0
KRW-ETH,2025-05-26,3562000.0,24967.56152832,88894656957.98383,3558000.0,3596000.0,3516000.0
KRW-ETH,2025-05-27,3694000.0,65742.73168594,239776015350.38495,3563000.0,3750000.0,3500000.0
KRW-BTC,2025-05-27,151323000.0,1629.83186829,247280385930.47882,152197000.0,153218000.0,150001000.0
KRW-ETH,2025-05-28,3742000.0,48121.47030788,177296894631.09836,3694000.0,3743000.0,3629000.0
KRW-BTC,2025-05-28,150280000.0,1140.46411905,171743128104.06027,151323000.0,151608000.0,149520000.0
KRW-BTC,2025-05-29,147370000.0,1717.72520344,256694760678.4399,150280000.0,151291000.0,147160000.0
KRW-ETH,2025-05-29,3673000.0,76855.86903846,289460268549.3931,3741000.0,3880000.0,3658000.0
KRW-BTC,2025-05-30,147044000.0,2171.38535825,320759946509.8581,147370000.0,149000000.0,146300000.0
KRW-ETH,2025-05-30,3584000.0,60879.69990872,221396441861.83057,3673000.0,3704000.0,3550000.0
KRW-BTC,2025-05-31,147932000.0,1097.54923406,161538591268.91797,147044000.0,148700000.0,146042000.0
KRW-ETH,2025-05-31,3577000.0,30227.3916508,107946209861.95605,3583000.0,3618000.0,3519000.0
KRW-ETH,2025-06-01,3581000.0,21542.46723257,76543188686.23326,3577000.0,3598000.0,3502000.0
KRW-BTC,2025-06-01,149100000.0,759.69668968,112453321042.13853,147932000.0,149502000.0,147000000.0
KRW-ETH,2025-06-02,3647000.0,35487.43181135,125722877081.46594,3582000.0,3662000.0,3483000.0
KRW-BTC,2025-06-02,148074000.0,1198.05720248,176525957182.84583,149102000.0,149166000.0,146209000.0
KRW-ETH,2025-06-03,3624000.0,38778.9411032,141774500479.34357,3647000.0,3707000.0,3603000.0
KRW-BTC,2025-06-03,147322000.0,979.14377348,144789621000.41092,148070000.0,148900000.0,147022000.0
KRW-BTC,2025-06-04,145210000.0,1104.00724819,161585316986.12125,147378000.0,147601000.0,145200000.0
KRW-ETH,2025-06-04,3622000.0,32518.23825679,118873827596.81107,3621000.0,3717000.0,3606000.0
KRW-BTC,2025-06-05,141588000.0,2536.94255293,364349380568.55396,145218000.0,146487000.0,140399000.0
KRW-ETH,2025-06-05,3373000.0,62094.05107909,217810825255.06134,3621000.0,3650000.0,3350000.0
KRW-BTC,2025-06-06,145196000.0,1279.12726613,183749703863.70224,141588000.0,146120000.0,140862000.0
KRW-ETH,2025-06-06,3444000.0,44634.60394987,153139050179.8236,3372000.0,3509000.0,3321000.0
KRW-BTC,2025-06-07,146514000.0,603.1996993,88059534618.2442,145196000.0,146895000.0,144601000.0
KRW-ETH,2025-06-07,3504000.0,17642.58302933,61178120970.17708,3444000.0,3530000.0,3418000.0
KRW-BTC,2025-06-08,145799000.0,553.07283989,80783604293.0407,146540000.0,146796000.0,145196000.0
KRW-ETH,2025-06-08,3462000.0,18830.18929292,65434238160.86005,3503000.0,3509000.0,3446000.0
KRW-ETH,2025-06-09,3655000.0,43166.60003909,152022819340.51932,3462000.0,3671000.0,3412000.0
KRW-BTC,2025-06-09,150330000.0,1605.82129866,237723678751.45724,145801000.0,150600000.0,144900000.0
KRW-ETH,2025-06-10,3848000.0,83653.54332485,313706963133.8005,3655000.0,3862000.0,3646000.0
KRW-BTC,2025-06-10,150604000.0,1359.55145588,204043686236.05585,150330000.0,150992000.0,149060000.0
KRW-ETH,2025-06-11,3820000.0,73476.35988792,283267668716.9529,3847000.0,3953000.0,3786000.0
KRW-BTC,2025-06-11,149702000.0,1080.08422097,162452482332.02567,150628000.0,151400000.0,148999000.0
KRW-ETH,2025-06-12,3642000.0,57958.52256286,217313396156.87772,3819000.0,3837000.0,3620000.0
KRW-BTC,2025-06-12,145801000.0,1570.65133602,231786031594.70667,149710000.0,149840000.0,145801000.0
KRW-ETH,2025-06-13,3584000.0,106046.61593284,372400871972.3409,3642000.0,3648000.0,3410000.0
KRW-BTC,2025-06-13,147266000.0,2195.12537289,318020020070.782,145811000.0,147340000.0,143000000.0
KRW-ETH,2025-06-14,3515000.0,24507.54996395,86287045635.83235,3583000.0,3584000.0,3463000.0
KRW-BTC,2025-06-14,146401000.0,584.40012937,85403293679.93283,147265000.0,147526000.0,145082000.0
KRW-ETH,2025-06-15,3520000.0,23345.99917818,81952181714.37827,3514000.0,3543000.0,3463000.0
KRW-BTC,2025-06-15,145997000.0,576.27420172,84200556894.92409,146401000.0,147100000.0,145220000.0
KRW-ETH,2025-06-16,3495000.0,57719.93636451,206629659942.00415,3522000.0,3673000.0,3480000.0
KRW-BTC,2025-06-16,146673000.0,1408.77470368,207686864067.53534,145998000.0,149303000.0,145250000.0
KRW-BTC,2025-06-17,145456000.0,1403.18502313,204736154670.58154,146661000.0,147957000.0,143900000.0
KRW-ETH,2025-06-17,3490000.0,50458.43391275,177223457962.0435,3496000.0,3599000.0,3415000.0
KRW-BTC,2025-06-18,145380000.0,870.61801942,126471521428.38004,145456000.0,146128000.0,144150000.0
KRW-ETH,2025-06-18,3498000.0,39623.49871762,138175748686.27795,3490000.0,3527000.0,3430000.0
KRW-ETH,2025-06-19,3492000.0,21490.5816418,75121576666.47794,3497000.0,3527000.0,3457000.0
KRW-BTC,2025-06-19,144978000.0,700.77154255,101842378960.65367,145381000.0,146000000.0,144500000.0
KRW-BTC,2025-06-20,143956000.0,1315.62127829,190608843411.26282,144979000.0,146930000.0,143107000.0
KRW-ETH,2025-06-20,3358000.0,51279.93731536,175998112719.25128,3493000.0,3548000.0,3322000.0
KRW-BTC,2025-06-21,142782000.0,1092.57854726,156253432375.52927,143956000.0,144427000.0,141151000.0
KRW-ETH,2025-06-21,3212000.0,54301.06805478,177301525116.8774,3357000.0,3404000.0,3112000.0
KRW-ETH,2025-06-22,3110000.0,114601.50620576,356590513028.8162,3213000.0,3246000.0,2956000.0
KRW-BTC,2025-06-22,140908000.0,3335.88004835,468510803019.5224,142811000.0,144900000.0,137127000.0
KRW-ETH,2025-06-23,3347000.0,83577.90694849,268394744551.6486,3110000.0,3376000.0,3070000.0
KRW-BTC,2025-06-23,146182000.0,2422.95238077,346783036638.01794,140908000.0,147101000.0,139698000.0
KRW-BTC,2025-06-24,145625000.0,1272.92112127,185010727139.06448,146180000.0,146387000.0,144222000.0
KRW-ETH,2025-06-24,3362000.0,49807.6674652,166094558538.92853,3348000.0,3413000.0,3275000.0
KRW-ETH,2025-06-25,3321000.0,39041.59807298,130571040894.52948,3362000.0,3389000.0,3300000.0
KRW-BTC,2025-06-25,147365000.0,1318.58944681,193957381788.68948,145626000.0,148620000.0,145360000.0
KRW-BTC,2025-06-26,146852000.0,950.33860524,140102621876.02808,147365000.0,148205000.0,146500000.0
KRW-ETH,2025-06-26,3321000.0,48140.99995826,162158882575.82248,3322000.0,3450000.0,3300000.0
KRW-ETH,2025-06-27,3325000.0,29152.49619118,97213683305.07738,3320000.0,3378000.0,3271000.0
KRW-BTC,2025-06-27,147058000.0,758.41022582,111420804053.70543,146868000.0,147628000.0,146000000.0
KRW-BTC,2025-06-28,147174000.0,291.28203061,42875942272.73871,147001000.0,147479000.0,146799000.0
KRW-ETH,2025-06-28,3340000.0,12097.6289359,40279484062.29062,3327000.0,3353000.0,3310000.0
KRW-ETH,2025-06-29,3411000.0,24508.02634798,82566257785.44463,3340000.0,3444000.0,3315000.0
KRW-BTC,2025-06-29,147996000.0,650.95569906,96188335417.21939,147174000.0,148502000.0,147091000.0
KRW-ETH,2025-06-30,3377000.0,29625.23213664,100227505631.5454,3411000.0,3445000.0,3332000.0
KRW-BTC,2025-06-30,145759000.0,944.35761221,138812096716.42776,147996000.0,148480000.0,145740000.0
KRW-BTC,2025-07-01,145019000.0,915.58085007,133282503157.51079,145759000.0,146678000.0,144710000.0
KRW-ETH,2025-07-01,3303000.0,25648.37288865,85691237038.97765,3377000.0,3394000.0,3281000.0
KRW-BTC,2025-07-02,147372000.0,1356.69500727,199573364700.12863,145019000.0,148930000.0,144265000.0
KRW-ETH,2025-07-02,3477000.0,44087.20920643,150449983573.8055,3304000.0,3535000.0,3258000.0
KRW-BTC,2025-07-03,148737000.0,1182.41237517,175892089704.29065,147372000.0,149755000.0,147364000.0
KRW-ETH,2025-07-03,3517000.0,33519.97559885,117939397732.63132,3477000.0,3576000.0,3471000.0
KRW-BTC,2025-07-04,147797000.0,819.64407007,121383661832.0915,148737000.0,149360000.0,146929000.0
KRW-ETH,2025-07-04,3429000.0,29822.03862684,103195767969.0981,3518000.0,3542000.0,3390000.0
KRW-BTC,2025-07-05,148197000.0,289.92019607,42904283341.56918,147798000.0,148400000.0,147655000.0
KRW-ETH,2025-07-05,3445000.0,10682.73914723,36760251332.6951,3433000.0,3458000.0,3410000.0
