date,upbit_price,upbit_open,upbit_high,upbit_low,binance_price,binance_open,binance_high,binance_low,bitget_price,bitget_open,bitget_high,bitget_low,bybit_price,bybit_open,bybit_high,bybit_low,krw_usd
2025-02-05,151450000.0,154140000.0,155662000.0,151000000.0,96612.43,97763.14,99149.0,96155.0,97329.12,98101.0,99099.67,96165.0,96609.92,97769.73,99186.61,96155.33,1460.8
2025-02-06,151356000.0,151450000.0,153925000.0,150011000.0,96554.35,96612.44,99120.0,95676.64,98263.38,97329.12,100111.11,95711.0,96551.47,96609.92,99142.68,95678.11,1450.0
2025-02-07,149601000.0,151359000.0,154000000.0,148730000.0,96506.8,96554.35,100137.99,95620.34,95846.58,98263.38,98546.74,95660.23,96495.93,96551.47,100154.49,95613.02,1447.1
2025-02-08,148803000.0,149602000.0,150220000.0,147994000.0,96444.74,96506.8,96880.0,95688.0,96505.85,95846.58,97325.16,95731.01,96452.01,96495.93,96887.72,95687.89,1447.25
2025-02-09,147579000.0,148873000.0,149819000.0,146197000.0,96462.75,96444.75,97323.09,94713.0,97253.04,96505.85,98333.33,94764.0,96463.8,96452.01,97328.01,94713.67,1447.325
2025-02-10,147724000.0,147602000.0,148830000.0,146000000.0,97430.82,96462.75,98345.0,95256.0,97016.99,97253.04,98466.99,96625.0,97435.56,96463.8,98364.12,95250.81,1447.4
2025-02-11,146020000.0,147812000.0,148750000.0,145112000.0,95778.2,97430.82,98478.42,94876.88,95809.26,97016.99,97038.0,94066.66,95786.53,97435.56,98493.17,94874.95,1453.4
2025-02-12,147846000.0,146034000.0,148266000.0,143429000.0,97869.99,95778.21,98119.99,94088.23,95989.99,95809.26,98189.2,95146.89,97867.85,95786.53,98115.9,94069.03,1453.5
2025-02-13,145877000.0,147846000.0,148155000.0,144580000.0,96608.14,97870.0,98083.91,95217.36,96904.0,95989.99,97536.39,95232.83,96608.68,97867.85,98089.84,95218.26,1452.6
2025-02-14,146551000.0,145802000.0,148120000.0,145270000.0,97500.48,96608.13,98826.0,96252.82,97642.5,96904.0,98842.34,96500.0,97504.86,96608.68,98849.44,96274.23,1450.5
2025-02-15,147501000.0,146551000.0,147720000.0,146200000.0,97569.66,97500.47,97972.26,97223.58,96893.46,97642.5,97749.88,96669.0,97578.44,97504.86,97973.99,97223.75,1446.9
2025-02-16,145625000.0,147503000.0,147598000.0,145484000.0,96118.12,97569.67,97704.47,96046.18,95694.2,96893.46,97327.02,95605.27,96102.77,97578.44,97710.79,96038.95,1445.1
2025-02-17,144390000.0,145625000.0,145980000.0,144139000.0,95780.0,96118.12,97046.59,95205.0,95557.0,95694.2,96733.08,95100.0,95784.63,96102.77,97037.81,95202.44,1443.3
2025-02-18,143728000.0,144390000.0,145352000.0,141104000.0,95671.74,95780.01,96753.91,93388.09,95933.34,95557.0,96683.33,93400.0,95664.63,95784.63,96749.99,93391.66,1441.1
2025-02-19,144312000.0,143760000.0,144743000.0,142250000.0,96644.37,95671.74,96899.99,95029.99,96896.66,95933.34,97992.03,95422.98,96648.23,95664.63,96895.61,95048.93,1443.9
2025-02-20,145719000.0,144314000.0,146000000.0,143689000.0,98305.0,96644.37,98711.36,96415.09,98094.98,96896.66,99431.54,96889.0,98305.43,96648.23,98730.85,96426.31,1440.6
2025-02-21,142859000.0,145719000.0,146400000.0,141334000.0,96181.98,98305.01,99475.0,94871.95,96624.01,98094.98,98714.35,94900.0,96011.34,98305.43,99493.55,94605.0,1439.4
2025-02-22,142300000.0,142891000.0,143191000.0,141988000.0,96551.01,96181.99,96980.0,95770.49,95442.99,96624.01,96824.85,95425.0,96524.54,96011.34,96953.54,95676.88,1436.75
2025-02-23,141364000.0,142364000.0,142500000.0,140019000.0,96258.0,96551.01,96650.0,95227.94,94338.4,95442.99,96497.23,93857.18,96260.91,96524.54,96597.95,95243.8,1435.425
2025-02-24,132135000.0,141371000.0,141572000.0,131800000.0,91552.88,96258.0,96500.0,91349.26,87226.7,94338.4,95198.58,86068.0,91514.37,96260.91,96497.02,91311.43,1434.1
2025-02-25,129715000.0,132135000.0,134899000.0,125004000.0,88680.4,91552.88,92540.69,86050.99,87561.21,87226.7,89489.1,85431.48,88690.19,91514.37,92522.5,86053.0,1429.2
2025-02-26,122784000.0,129715000.0,130000000.0,120723000.0,84250.09,88680.39,89414.15,82256.01,85510.01,87561.21,87790.66,82275.37,84203.16,88690.19,89400.0,82115.0,1430.7
2025-02-27,124331000.0,122775000.0,127493000.0,121500000.0,84708.58,84250.09,87078.46,82716.49,84009.29,85510.01,85690.99,78291.78,84711.75,84203.16,87058.56,82712.86,1431.8
2025-02-28,124499000.0,124404000.0,125411000.0,116504000.0,84349.94,84708.57,85120.0,78258.52,84800.0,84009.29,86556.88,83181.0,84348.33,84711.75,85155.39,78259.6,1439.6
2025-03-01,128320000.0,124499000.0,128980000.0,123342000.0,86064.53,84349.95,86558.0,83824.78,87420.09,84800.0,88675.0,84702.0,86061.73,84348.33,86584.84,83817.01,1449.15
2025-03-02,142500000.0,128320000.0,143708000.0,126464000.0,94270.0,86064.54,95000.0,85050.6,90038.0,87420.09,95000.0,87335.05,94287.51,86061.73,95084.0,85047.52,1453.9250000000002
2025-03-03,130094000.0,142500000.0,142950000.0,128097000.0,86220.61,94269.99,94416.46,85117.11,82999.99,90038.0,90986.32,81520.9,86211.35,94287.51,94428.46,85090.01,1456.3125
2025-03-04,130430000.0,130110000.0,133790000.0,123473000.0,87281.98,86221.16,88967.52,81500.0,88335.43,82999.99,90904.26,82022.41,87304.75,86211.35,88968.75,81500.0,1458.7
2025-03-05,134990000.0,130368000.0,136459000.0,128980000.0,90606.01,87281.98,91000.0,86334.53,90828.15,88335.43,92794.11,87594.97,90611.79,87304.75,91030.45,86388.9,1459.6
2025-03-06,133870000.0,134990000.0,138321000.0,131220000.0,89931.89,90606.0,92810.64,87836.0,88440.93,90828.15,91259.83,84705.0,89931.67,90611.79,92820.0,87846.01,1456.0
2025-03-07,129522000.0,133858000.0,135900000.0,127470000.0,86801.75,89931.88,91283.02,84667.03,86401.0,88440.93,89028.5,85252.59,86820.44,89931.67,91288.25,84654.71,1441.6
2025-03-08,128531000.0,129522000.0,129998000.0,127390000.0,86222.45,86801.74,86897.25,85218.47,83069.14,86401.0,86493.81,82794.7,86230.07,86820.44,86922.76,85226.28,1443.9499999999998
2025-03-09,121111000.0,128579000.0,128950000.0,119864000.0,80734.37,86222.46,86500.0,80000.0,80064.0,83069.14,84062.5,79200.0,80717.37,86230.07,86532.9,79957.36,1445.125
2025-03-10,117477000.0,121039000.0,124910000.0,116355000.0,78595.86,80734.48,84123.46,77459.91,81209.58,80064.0,82179.49,76651.0,78596.44,80717.37,84063.06,77431.98,1446.3
2025-03-11,123232000.0,117495000.0,123918000.0,114763000.0,82932.99,78595.86,83617.4,76606.0,81735.01,81209.58,84471.01,80616.01,82926.63,78596.44,83626.71,76589.78,1451.5
2025-03-12,123871000.0,123232000.0,125300000.0,120153000.0,83680.12,82932.99,84539.85,80607.65,81058.55,81735.01,84300.0,80989.01,83678.57,82926.63,84500.61,80605.0,1457.9
2025-03-13,120216000.0,123871000.0,124600000.0,119000000.0,81115.78,83680.12,84336.33,79939.9,84704.41,81058.55,85280.0,79980.03,81113.15,83678.57,84350.2,79931.97,1452.0
2025-03-14,123878000.0,120216000.0,125500000.0,119737000.0,83983.2,81115.78,85309.71,80818.84,84326.73,84704.41,84916.19,83614.0,83991.99,81113.15,85349.45,80809.44,1451.9
2025-03-15,124000000.0,123855000.0,124896000.0,123200000.0,84338.44,83983.19,84676.28,83618.0,83310.01,84326.73,84460.0,82409.64,84337.42,83991.99,84686.36,83623.11,1453.35
2025-03-16,121749000.0,124013000.0,125000000.0,121020000.0,82574.53,84338.44,85117.04,81981.12,83510.26,83310.01,85100.0,82000.0,82573.8,84337.42,85150.0,81983.88,1454.0749999999998
2025-03-17,122801000.0,121720000.0,123660000.0,121260000.0,84010.03,82574.52,84756.83,82456.0,81630.02,83510.26,84732.31,81180.0,84004.03,82573.8,84763.95,82436.28,1454.8
2025-03-18,121272000.0,122801000.0,122888000.0,119550000.0,82715.03,84010.02,84021.74,81134.66,84710.0,81630.02,84863.87,81273.63,82713.43,84004.03,84020.99,81143.09,1448.0
2025-03-19,127194000.0,121272000.0,127625000.0,120939000.0,86845.94,82715.03,87000.0,82547.16,84692.74,84710.0,87407.31,83564.45,86831.27,82713.43,87000.0,82548.88,1447.1
2025-03-20,124297000.0,127194000.0,128495000.0,123910000.0,84223.39,86845.93,87453.67,83655.23,83547.01,84692.74,84895.09,83166.67,84218.18,86831.27,87433.69,83640.01,1452.3
2025-03-21,124500000.0,124329000.0,125138000.0,123228000.0,84088.79,84223.38,84850.33,83175.25,84085.02,83547.01,84540.54,83379.07,84096.3,84218.18,84844.0,83173.0,1459.2
2025-03-22,124150000.0,124500000.0,124890000.0,124000000.0,83840.59,84088.79,84539.17,83625.1,85184.66,84085.02,85239.0,83654.23,83843.5,84096.3,84540.6,83659.8,1463.0500000000002
2025-03-23,126937000.0,124150000.0,126938000.0,124026000.0,86082.5,83840.59,86129.64,83809.75,88337.65,85184.66,88748.95,84798.0,86085.0,83843.5,86122.8,83805.0,1464.9750000000001
2025-03-24,128890000.0,126912000.0,130989000.0,126196000.0,87498.16,86082.5,88765.43,85519.09,87759.62,88337.65,88520.01,86306.69,87491.1,86085.0,88773.5,85532.8,1466.9
2025-03-25,128823000.0,128890000.0,130000000.0,127502000.0,87392.87,87498.16,88539.63,86310.0,86742.18,87759.62,88520.0,86452.84,87401.9,87491.1,88530.6,86305.2,1466.9
2025-03-26,128556000.0,128822000.0,130207000.0,127200000.0,86909.17,87392.88,88275.0,85860.0,86970.85,86742.18,87738.45,85800.01,86907.1,87401.9,88285.7,85851.0,1469.6
2025-03-27,128701000.0,128556000.0,129566000.0,127000000.0,87232.01,86909.17,87756.39,85800.0,84063.5,86970.85,87700.0,83973.89,87217.8,86907.1,87757.9,85800.0,1465.3
2025-03-28,125800000.0,128701000.0,129026000.0,124610000.0,84424.38,87232.01,87515.67,83585.0,82406.84,84063.5,84619.93,82010.0,84421.3,87217.8,87506.0,83586.1,1466.8
2025-03-29,123378000.0,125800000.0,126100000.0,122007000.0,82648.54,84424.38,84624.73,81644.81,82726.07,82406.84,83542.86,81650.2,82638.5,84421.3,84613.4,81650.2,1466.65
2025-03-30,123046000.0,123274000.0,124890000.0,122218000.0,82389.99,82648.53,83534.64,81565.0,83395.52,82726.07,83900.0,81285.0,82386.4,82638.5,83536.8,81556.4,1466.575
2025-03-31,123209000.0,123046000.0,124895000.0,121263000.0,82550.01,82390.0,83943.08,81278.52,85252.14,83395.52,85460.0,82283.98,82543.0,82386.4,83932.5,81274.3,1466.5
2025-04-01,126632000.0,123209000.0,126964000.0,122800000.0,85158.34,82550.0,85579.46,82432.74,86722.12,85252.14,87295.67,83925.0,85162.3,82543.0,85571.0,82423.8,1470.6
2025-04-02,122798000.0,126632000.0,130342000.0,122500000.0,82516.29,85158.35,88500.0,82320.0,82053.12,86722.12,88487.29,81246.61,82501.5,85162.3,88526.9,82301.4,1471.7
2025-04-03,123244000.0,122794000.0,124785000.0,121002000.0,83213.09,82516.28,83998.02,81211.24,82856.01,82053.12,84696.0,81564.73,83210.2,82501.5,83929.2,81200.0,1467.8
2025-04-04,123409000.0,123244000.0,124650000.0,121100000.0,83889.87,83213.09,84720.0,81659.0,82627.62,82856.01,84599.99,82403.0,83893.0,83210.2,84730.6,81653.1,1467.0
2025-04-05,123300000.0,123409000.0,123988000.0,122033000.0,83537.99,83889.87,84266.0,82379.95,82561.3,82627.62,83782.0,82250.0,83534.3,83893.0,84266.2,82388.0,1453.15
2025-04-06,117517000.0,123255000.0,123500000.0,115542000.0,78430.0,83537.99,83817.63,77153.83,78469.01,82561.3,82575.88,74522.27,78417.6,83534.3,83804.3,77142.0,1446.225
2025-04-07,118061000.0,117517000.0,121149000.0,111659000.0,79163.24,78430.0,81243.58,74508.0,78493.84,78469.01,80840.0,77303.15,79178.0,78417.6,81236.1,74500.0,1439.3
2025-04-08,114489000.0,118062000.0,120239000.0,114360000.0,76322.42,79163.24,80867.99,76239.9,77244.33,78493.84,78515.79,74650.0,76322.1,79178.0,80865.9,76242.2,1465.9
2025-04-09,121339000.0,114497000.0,123168000.0,112549000.0,82615.22,76322.42,83588.0,74620.0,78762.58,77244.33,83598.24,77130.0,82617.9,76322.1,83590.4,74606.7,1470.2
2025-04-10,117936000.0,121339000.0,122300000.0,116687000.0,79607.3,82615.22,82753.21,78464.36,82509.6,78762.58,83297.48,78470.0,79597.8,82617.9,82742.7,78465.3,1482.9
2025-04-11,121450000.0,117929000.0,122333000.0,116910000.0,83423.84,79607.3,84300.0,78969.58,85006.68,82509.6,85391.3,82017.71,83418.3,79597.8,84297.4,78971.4,1458.5
2025-04-12,123551000.0,121450000.0,123973000.0,120616000.0,85276.9,83423.83,85905.0,82792.95,83849.7,85006.68,86090.51,83500.73,85280.0,83418.3,85914.7,82789.7,1454.65
2025-04-13,121577000.0,123577000.0,124520000.0,120859000.0,83760.0,85276.91,86100.0,83034.23,84110.49,83849.7,85790.11,83027.82,83753.5,85280.0,86111.7,83032.8,1452.725
2025-04-14,122694000.0,121577000.0,124000000.0,121504000.0,84591.58,83760.0,85799.99,83678.0,84921.29,84110.49,86458.38,83866.67,84592.1,83753.5,85801.6,83678.4,1450.8
2025-04-15,122158000.0,122694000.0,125120000.0,122116000.0,83643.99,84591.58,86496.42,83600.0,84839.98,84921.29,85246.15,83119.68,83645.8,84592.1,86468.0,83600.0,1427.4
2025-04-16,121850000.0,122154000.0,123570000.0,121200000.0,84030.38,83643.99,85500.0,83111.64,84524.56,84839.98,85460.71,83300.0,84033.4,83645.8,85550.0,83102.7,1423.3
2025-04-17,122700000.0,121850000.0,123220000.0,121502000.0,84947.91,84030.38,85470.01,83736.26,84379.43,84524.56,85443.52,84356.0,84950.3,84033.4,85479.0,83740.7,1427.4
2025-04-18,122288000.0,122669000.0,122916000.0,122255000.0,84474.69,84947.92,85132.08,84303.96,85185.01,84379.43,85628.61,84294.33,84461.7,84950.3,85128.7,84292.4,1419.9
2025-04-19,122720000.0,122288000.0,123500000.0,122110000.0,85077.01,84474.7,85677.99,84364.45,84352.26,85185.01,85361.09,83955.0,85086.8,84461.7,85660.3,84362.9,1420.7
2025-04-20,122746000.0,122720000.0,123135000.0,121571000.0,85179.24,85077.0,85320.76,83949.52,88037.25,84352.26,88441.12,84288.89,85184.4,85086.8,85321.5,83932.1,1421.1
2025-04-21,126237000.0,122746000.0,126660000.0,122690000.0,87516.23,85179.24,88465.99,85144.76,90927.59,88037.25,91420.0,86395.0,87514.4,85184.4,88474.1,85149.0,1421.5
2025-04-22,133855000.0,126200000.0,134397000.0,125550000.0,93442.99,87516.22,93888.0,87076.03,93203.02,90927.59,94615.25,90630.0,93444.2,87514.4,93995.4,87064.4,1418.9
2025-04-23,134373000.0,133856000.0,135413000.0,131570000.0,93691.08,93442.99,94696.05,91935.41,93217.41,93203.02,94207.48,91666.67,93682.5,93444.2,94726.2,91949.6,1422.6
2025-04-24,134650000.0,134373000.0,134710000.0,132028000.0,93980.47,93691.07,94005.0,91660.01,95074.17,93217.41,95739.13,92670.45,93983.8,93682.5,94010.0,91670.1,1426.6
2025-04-25,136416000.0,134641000.0,137869000.0,133857000.0,94638.68,93980.47,95758.04,92855.96,94360.16,95074.17,95541.06,93886.64,94643.6,93983.8,95781.74,92850.0,1430.2
2025-04-26,136499000.0,136557000.0,137140000.0,135300000.0,94628.0,94638.68,95199.0,93870.69,93892.5,94360.16,95317.75,93622.73,94626.3,94643.6,95200.0,93881.6,1432.4
2025-04-27,135150000.0,136525000.0,137400000.0,135150000.0,93749.3,94628.0,95369.0,93602.58,93839.17,93892.5,95589.75,92810.83,93741.6,94626.3,95317.6,93607.6,1433.5
2025-04-28,136816000.0,135160000.0,137558000.0,133720000.0,95011.18,93749.29,95630.0,92800.01,94841.43,93839.17,95459.37,93450.74,95009.9,93741.6,95609.1,92800.0,1434.6
2025-04-29,136310000.0,136820000.0,137498000.0,135700000.0,94256.82,95011.18,95461.53,93742.54,94009.16,94841.43,95430.0,92929.52,94243.2,95009.9,95463.7,93741.1,1439.3
2025-04-30,136050000.0,136310000.0,136873000.0,134138000.0,94172.0,94256.82,95228.45,92910.0,96855.0,94009.16,97425.76,93535.0,94165.9,94243.2,95234.5,92914.5,1438.5
2025-05-01,139145000.0,136148000.0,140037000.0,136002000.0,96489.91,94172.0,97424.02,94130.43,97328.27,96855.0,97886.07,96196.44,96477.3,94165.9,97432.0,94125.8,1432.7
2025-05-02,138636000.0,139145000.0,140516000.0,137799000.0,96887.14,96489.9,97895.68,96350.0,96424.3,97328.27,97764.42,95865.0,96876.3,96477.3,97895.9,96364.0,1426.9
2025-05-03,137560000.0,138640000.0,138750000.0,137153000.0,95856.42,96887.13,96935.67,95753.01,95464.01,96424.3,96424.31,95239.86,95855.9,96876.3,96925.5,95758.29,1426.75
2025-05-04,135652000.0,137598000.0,138082000.0,135582000.0,94277.62,95856.42,96304.48,94151.38,93770.29,95464.01,95731.71,93513.51,94273.2,95855.9,96309.3,94143.5,1426.675
2025-05-05,134890000.0,135677000.0,136392000.0,132900000.0,94733.68,94277.61,95199.0,93514.1,94554.17,93770.29,95178.93,93399.12,94742.1,94273.2,95197.0,93514.2,1426.6374999999998
2025-05-06,137400000.0,134890000.0,137800000.0,133061000.0,96834.02,94733.68,96920.65,93377.0,96922.65,94554.17,97700.0,94218.0,96840.1,94742.1,96918.0,93389.7,1426.6187499999999
2025-05-07,137660000.0,137351000.0,138282000.0,136050000.0,97030.5,96834.02,97732.0,95784.61,100754.64,96922.65,101493.43,95804.0,97033.5,96840.1,97735.1,95779.3,1426.6
2025-05-08,144780000.0,137680000.0,145000000.0,137402000.0,103261.6,97030.5,104145.76,96876.29,102889.74,100754.64,104350.0,100591.8,103264.9,97033.5,104222.0,96880.5,1394.1
2025-05-09,143720000.0,144688000.0,146200000.0,143500000.0,102971.99,103261.61,104361.3,102315.14,103125.58,102889.74,104080.0,102319.99,102978.1,103264.9,104359.0,102330.1,1396.0
2025-05-10,144964000.0,143726000.0,145315000.0,143500000.0,104809.53,102971.99,104984.57,102818.76,104135.76,103125.58,104988.06,103003.5,104799.9,102978.1,104990.0,102814.6,1400.8
2025-05-11,145510000.0,144982000.0,146495000.0,144037000.0,104118.0,104809.53,104972.0,103345.06,102534.04,104135.76,105800.0,102405.01,104114.0,104799.9,104960.3,103337.09,1403.1999999999998
2025-05-12,144875000.0,145510000.0,147300000.0,142532000.0,102791.32,104118.0,105819.45,100718.37,103679.43,102534.04,103944.8,100748.6,102787.8,104114.0,105847.1,100731.8,1405.6
2025-05-13,145880000.0,144875000.0,146644000.0,143500000.0,104103.72,102791.32,104976.25,101429.7,103506.41,103679.43,104937.6,102867.0,104123.6,102787.8,104986.2,101436.2,1400.4
2025-05-14,145718000.0,145965000.0,146430000.0,144249000.0,103507.82,104103.72,104356.95,102602.05,103230.0,103506.41,103833.97,101394.16,103502.4,104123.6,104364.8,102600.4,1413.7
2025-05-15,146026000.0,145793000.0,146639000.0,143634000.0,103763.71,103507.83,104192.7,101383.07,104168.0,103230.0,104433.18,102556.17,103759.2,103502.4,104200.0,101389.86,1415.8
2025-05-16,146465000.0,146030000.0,147117000.0,145570000.0,103463.9,103763.71,104550.33,103100.49,102965.92,104168.0,104524.19,102610.0,103463.5,103759.2,104568.2,103105.4,1399.6
2025-05-17,146555000.0,146465000.0,146828000.0,145770000.0,103126.65,103463.9,103709.86,102612.5,105497.02,102965.92,105660.0,102782.68,103130.1,103463.5,103711.0,102595.6,1396.9499999999998
2025-05-18,150458000.0,146580000.0,150600000.0,146555000.0,106454.26,103126.65,106660.0,103105.09,104772.12,105497.02,107120.78,102102.75,106450.0,103130.1,106660.0,103093.2,1395.625
2025-05-19,148699000.0,150296000.0,151199000.0,145500000.0,105573.74,106454.27,107108.62,102000.0,105326.73,104772.12,106840.47,104174.3,105580.5,106450.0,107122.94,102065.9,1394.3
2025-05-20,150424000.0,148700000.0,150990000.0,147743000.0,106849.99,105573.73,107320.0,104184.72,108974.0,105326.73,109445.79,105083.0,106855.3,105580.5,107311.0,104176.3,1398.0
2025-05-21,152356000.0,150424000.0,153301000.0,148810000.0,109643.99,106850.0,110797.38,106100.01,111265.41,108974.0,111850.74,106151.83,109640.0,106855.3,110769.7,106073.4,1392.6
2025-05-22,154861000.0,152356000.0,155323000.0,152070000.0,111696.21,109643.99,111980.0,109177.37,108937.04,111265.41,111958.32,107341.11,111698.4,109640.0,111999.0,109191.25,1387.1
2025-05-23,149878000.0,154861000.0,155169000.0,149258000.0,107318.3,111696.22,111800.0,106800.0,108935.62,108937.04,109803.89,106800.0,107312.7,111698.4,111797.7,106796.7,1378.4
2025-05-24,150660000.0,149962000.0,152700000.0,149422000.0,107761.91,107318.3,109506.03,106875.41,106990.01,108935.62,109200.0,106595.41,107763.1,107312.7,109488.0,106880.1,1377.65
2025-05-25,152133000.0,150680000.0,152946000.0,149916000.0,109004.19,107761.9,109299.99,106600.64,109973.04,106990.01,110399.54,106662.0,109001.3,107763.1,109320.2,106588.1,1377.275
2025-05-26,152195000.0,152133000.0,153000000.0,151509000.0,109434.79,109004.2,110422.22,108670.58,110129.01,109973.04,110714.28,107529.48,109440.0,109001.3,110463.7,108677.0,1376.9
2025-05-27,151323000.0,152197000.0,153218000.0,150001000.0,108938.17,109434.78,110718.0,107516.57,107129.2,110129.01,110469.92,107071.34,108925.8,109440.0,110750.0,107509.0,1365.0
2025-05-28,150280000.0,151323000.0,151608000.0,149520000.0,107781.78,108938.17,109284.7,106769.43,107038.38,107129.2,108868.02,106472.81,107789.9,108925.8,109279.3,106776.5,1368.3
2025-05-29,147370000.0,150280000.0,151291000.0,147160000.0,105589.75,107781.78,108891.91,105322.86,105529.35,107038.38,107179.61,104605.26,105596.3,107789.9,108900.0,105300.8,1374.6
2025-05-30,147044000.0,147370000.0,149000000.0,146300000.0,103985.48,105589.75,106313.12,103621.0,104536.94,105529.35,105545.52,103087.0,104004.9,105596.3,106333.22,103626.1,1381.4
2025-05-31,147932000.0,147044000.0,148700000.0,146042000.0,104591.88,103985.47,104900.0,103068.55,104698.36,104536.94,104902.24,103769.79,104607.1,104004.9,104932.0,103083.5,1378.5500000000002
2025-06-01,149100000.0,147932000.0,149502000.0,147000000.0,105642.93,104591.88,105866.91,103752.49,104390.01,104698.36,105928.92,103667.28,105650.8,104607.1,105879.9,103753.3,1377.125
2025-06-02,148074000.0,149102000.0,149166000.0,146209000.0,105857.99,105642.93,105935.63,103659.88,106575.37,104390.01,106726.56,104001.4,105866.2,105650.8,105949.8,103655.1,1375.7
2025-06-03,147322000.0,148070000.0,148900000.0,147022000.0,105376.89,105858.0,106794.67,104872.5,105306.45,106575.37,106638.41,104218.47,105375.9,105866.2,106799.0,104860.0,1376.3000000000002
2025-06-04,145210000.0,147378000.0,147601000.0,145200000.0,104696.86,105376.9,106000.0,104179.0,104535.01,105306.45,105872.37,103900.86,104688.4,105375.9,105985.9,104178.3,1376.9
2025-06-05,141588000.0,145218000.0,146487000.0,140399000.0,101508.68,104696.86,105909.71,100372.26,105076.89,104535.01,105295.01,100408.16,101505.2,104688.4,105920.1,100403.7,1373.8
2025-06-06,145196000.0,141588000.0,146120000.0,140862000.0,104288.44,101508.69,105333.0,101095.8,105534.88,105076.89,105758.39,103913.04,104287.0,101505.2,105336.2,101089.8,1366.4
2025-06-07,146514000.0,145196000.0,146895000.0,144601000.0,105552.15,104288.43,105900.0,103871.09,105955.35,105534.88,106126.49,104973.01,105552.0,104287.0,105919.7,103874.6,1362.7
2025-06-08,145799000.0,146540000.0,146796000.0,145196000.0,105734.0,105552.15,106488.14,104964.14,107633.51,105955.35,107972.37,105335.0,105724.9,105552.0,106493.5,104972.4,1360.85
2025-06-09,150330000.0,145801000.0,150600000.0,144900000.0,110263.02,105734.01,110530.17,105318.37,108997.29,107633.51,110500.0,107623.24,110271.9,105724.9,110665.8,105316.2,1359.0
2025-06-10,150604000.0,150330000.0,150992000.0,149060000.0,110274.39,110263.02,110400.0,108331.03,109737.85,108997.29,110369.83,108534.56,110280.5,110271.9,110389.9,108334.1,1358.9
2025-06-11,149702000.0,150628000.0,151400000.0,148999000.0,108645.12,110274.39,110392.01,108064.0,107048.0,109737.85,109827.57,106626.67,108640.5,110280.5,110399.7,108060.2,1359.9
2025-06-12,145801000.0,149710000.0,149840000.0,145801000.0,105671.73,108645.13,108813.55,105671.72,105414.66,107048.0,108407.02,102680.7,105660.2,108640.5,108812.6,105472.0,1368.8
2025-06-13,147266000.0,145811000.0,147340000.0,143000000.0,106066.59,105671.74,106179.53,102664.31,104836.92,105414.66,106202.92,104652.7,106070.4,105660.2,106173.9,102684.7,1362.9
2025-06-14,146401000.0,147265000.0,147526000.0,145082000.0,105414.64,106066.59,106252.0,104300.0,105551.18,104836.92,106107.42,104345.08,105417.7,106070.4,106216.1,104310.04,1364.85
2025-06-15,145997000.0,146401000.0,147100000.0,145220000.0,105594.01,105414.63,106128.57,104494.53,107426.0,105551.18,107746.03,104501.22,105588.2,105417.7,106130.0,104492.7,1365.8249999999998
2025-06-16,146673000.0,145998000.0,149303000.0,145250000.0,106794.53,105594.02,108952.38,104980.37,104259.67,107426.0,108957.2,104145.25,106799.9,105588.2,108974.7,104973.4,1366.8
2025-06-17,145456000.0,146661000.0,147957000.0,143900000.0,104551.17,106794.53,107771.34,103371.02,104800.17,104259.67,105520.0,103399.96,104558.6,106799.9,107757.0,103362.1,1363.6
2025-06-18,145380000.0,145456000.0,146128000.0,144150000.0,104886.78,104551.17,105550.27,103500.0,104105.0,104800.17,105226.06,103518.3,104886.4,104558.6,105546.7,103485.5,1361.7
2025-06-19,144978000.0,145381000.0,146000000.0,144500000.0,104658.59,104886.79,105226.17,103929.27,104222.0,104105.0,106492.46,103900.0,104657.4,104886.4,105230.3,103917.5,1373.2
2025-06-20,143956000.0,144979000.0,146930000.0,143107000.0,103297.99,104658.59,106524.65,102345.0,103550.39,104222.0,104265.33,102340.01,103296.8,104657.4,106535.0,102348.4,1379.6
2025-06-21,142782000.0,143956000.0,144427000.0,141151000.0,102120.01,103297.98,103982.64,100837.9,98923.0,103550.39,103613.01,98903.6,102120.1,103296.8,103989.9,100866.4,1374.5
2025-06-22,140908000.0,142811000.0,144900000.0,137127000.0,100963.87,102120.02,103399.62,98200.0,101438.01,98923.0,102594.25,98200.0,100958.3,102120.1,103377.7,98185.9,1371.95
2025-06-23,146182000.0,140908000.0,147101000.0,139698000.0,105333.93,100963.87,106074.2,99613.33,105229.0,101438.01,106057.36,99654.46,105343.5,100958.3,106057.5,99619.8,1369.4
2025-06-24,145625000.0,146180000.0,146387000.0,144222000.0,106083.0,105333.94,106290.0,104622.02,107017.98,105229.0,108110.62,105189.0,106087.8,105343.5,106287.4,104621.6,1381.9
2025-06-25,147365000.0,145626000.0,148620000.0,145360000.0,107340.58,106083.0,108135.3,105808.03,107300.0,107017.98,108228.96,106567.74,107321.2,106087.8,108125.3,105810.1,1365.0
2025-06-26,146852000.0,147365000.0,148205000.0,146500000.0,106947.06,107340.59,108272.45,106562.5,107302.88,107300.0,107983.87,106360.81,106961.2,107321.2,108273.7,106557.0,1360.9
2025-06-27,147058000.0,146868000.0,147628000.0,146000000.0,107047.59,106947.06,107735.34,106356.76,107442.05,107302.88,107681.14,106443.54,107052.8,106961.2,107728.9,106374.8,1357.6
2025-06-28,147174000.0,147001000.0,147479000.0,146799000.0,107296.79,107047.58,107577.75,106811.51,107738.29,107442.05,108480.0,107136.0,107291.6,107052.8,107550.0,106806.1,1357.0
